image_name,f0,f1,f2,f3,f4,f5,f6
597-tan(x).png,11,7,6,7,6,7,6
598-exp(x).png,8,7,6,7,6,7,6
599-tan(x).png,11,7,6,7,6,7,6
600-square(x).png,10,7,6,7,6,7,6
601-exp(x).png,8,7,6,7,6,7,6
602-tan(x).png,11,7,6,7,6,7,6
603-square(x).png,10,7,6,7,6,7,6
604-tan(x).png,11,7,6,7,6,7,6
605-exp(x).png,8,7,6,7,6,7,6
606-tan(x).png,11,7,6,7,6,7,6
607-square(x).png,10,7,6,7,6,7,6
608-exp(x).png,8,7,6,7,6,7,6
609-exp(x).png,8,7,6,7,6,7,6
610-tan(x).png,11,7,6,7,6,7,6
611-sin(x).png,9,7,6,7,6,7,6
612-square(x).png,10,7,6,7,6,7,6
613-identity_function(x).png,7,7,6,7,6,7,6
614-absolute(x).png,13,7,6,7,6,7,6
615-exp(x).png,8,7,6,7,6,7,6
616-exp(x).png,8,7,6,7,6,7,6
617-identity_function(x).png,7,7,6,7,6,7,6
618-identity_function(x).png,7,7,6,7,6,7,6
619-tan(x).png,11,7,6,7,6,7,6
620-absolute(x).png,13,7,6,7,6,7,6
621-sin(x).png,9,7,6,7,6,7,6
622-tan(x).png,11,7,6,7,6,7,6
623-square(x).png,10,7,6,7,6,7,6
624-sin(x).png,9,7,6,7,6,7,6
625-square(x).png,10,7,6,7,6,7,6
626-exp(x).png,8,7,6,7,6,7,6
627-tan(x).png,11,7,6,7,6,7,6
628-absolute(x).png,13,7,6,7,6,7,6
629-sin(x).png,9,7,6,7,6,7,6
630-exp(x).png,8,7,6,7,6,7,6
631-sin(x).png,9,7,6,7,6,7,6
632-identity_function(x).png,7,7,6,7,6,7,6
633-sin(x).png,9,7,6,7,6,7,6
634-absolute(x).png,13,7,6,7,6,7,6
635-absolute(x).png,13,7,6,7,6,7,6
636-identity_function(x).png,7,7,6,7,6,7,6
637-identity_function(x).png,7,7,6,7,6,7,6
638-sin(x).png,9,7,6,7,6,7,6
639-absolute(x).png,13,7,6,7,6,7,6
640-identity_function(x).png,7,7,6,7,6,7,6
641-absolute(x).png,13,7,6,7,6,7,6
642-exp(x).png,8,7,6,7,6,7,6
643-square(x).png,10,7,6,7,6,7,6
644-identity_function(x).png,7,7,6,7,6,7,6
645-exp(x).png,8,7,6,7,6,7,6
646-tan(x).png,11,7,6,7,6,7,6
647-exp(x).png,8,7,6,7,6,7,6
648-absolute(x).png,13,7,6,7,6,7,6
649-exp(x).png,8,7,6,7,6,7,6
650-absolute(x).png,13,7,6,7,6,7,6
651-exp(x).png,8,7,6,7,6,7,6
652-square(x).png,10,7,6,7,6,7,6
653-exp(x).png,8,7,6,7,6,7,6
654-identity_function(x).png,7,7,6,7,6,7,6
655-tan(x).png,11,7,6,7,6,7,6
656-absolute(x).png,13,7,6,7,6,7,6
657-identity_function(x).png,7,7,6,7,6,7,6
658-tan(x).png,11,7,6,7,6,7,6
659-tan(x).png,11,7,6,7,6,7,6
660-exp(x).png,8,7,6,7,6,7,6
661-tan(x).png,11,7,6,7,6,7,6
662-tan(x).png,11,7,6,7,6,7,6
663-square(x).png,10,7,6,7,6,7,6
664-sin(x).png,9,7,6,7,6,7,6
665-identity_function(x).png,7,7,6,7,6,7,6
666-square(x).png,10,7,6,7,6,7,6
667-square(x).png,10,7,6,7,6,7,6
668-absolute(x).png,13,7,6,7,6,7,6
669-absolute(x).png,13,7,6,7,6,7,6
670-sin(x).png,9,7,6,7,6,7,6
671-exp(x).png,8,7,6,7,6,7,6
672-identity_function(x).png,7,7,6,7,6,7,6
673-tan(x).png,11,7,6,7,6,7,6
674-absolute(x).png,13,7,6,7,6,7,6
675-tan(x).png,11,7,6,7,6,7,6
676-square(x).png,10,7,6,7,6,7,6
677-absolute(x).png,13,7,6,7,6,7,6
678-tan(x).png,11,7,6,7,6,7,6
679-exp(x).png,8,7,6,7,6,7,6
680-tan(x).png,11,7,6,7,6,7,6
681-sin(x).png,9,7,6,7,6,7,6
682-identity_function(x).png,7,7,6,7,6,7,6
683-tan(x).png,11,7,6,7,6,7,6
684-tan(x).png,11,7,6,7,6,7,6
685-sin(x).png,9,7,6,7,6,7,6
686-tan(x).png,11,7,6,7,6,7,6
687-exp(x).png,8,7,6,7,6,7,6
688-tan(x).png,11,7,6,7,6,7,6
689-tan(x).png,11,7,6,7,6,7,6
690-exp(x).png,8,7,6,7,6,7,6
691-exp(x).png,8,7,6,7,6,7,6
692-exp(x).png,8,7,6,7,6,7,6
693-square(x).png,10,7,6,7,6,7,6
694-sin(x).png,9,7,6,7,6,7,6
695-square(x).png,10,7,6,7,6,7,6
696-tan(x).png,11,7,6,7,6,7,6
697-exp(x).png,8,7,6,7,6,7,6
698-square(x).png,10,7,6,7,6,7,6
699-tan(x).png,11,7,6,7,6,7,6
700-exp(x).png,8,7,6,7,6,7,6
701-exp(x).png,8,7,6,7,6,7,6
702-absolute(x).png,13,7,6,7,6,7,6
703-absolute(x).png,13,7,6,7,6,7,6
704-identity_function(x).png,7,7,6,7,6,7,6
705-identity_function(x).png,7,7,6,7,6,7,6
706-tan(x).png,11,7,6,7,6,7,6
707-absolute(x).png,13,7,6,7,6,7,6
708-absolute(x).png,13,7,6,7,6,7,6
709-tan(x).png,11,7,6,7,6,7,6
710-square(x).png,10,7,6,7,6,7,6
711-absolute(x).png,13,7,6,7,6,7,6
712-identity_function(x).png,7,7,6,7,6,7,6
713-sin(x).png,9,7,6,7,6,7,6
714-identity_function(x).png,7,7,6,7,6,7,6
715-exp(x).png,8,7,6,7,6,7,6
716-square(x).png,10,7,6,7,6,7,6
717-exp(x).png,8,7,6,7,6,7,6
718-absolute(x).png,13,7,6,7,6,7,6
719-tan(x).png,11,7,6,7,6,7,6
720-exp(x).png,8,7,6,7,6,7,6
721-square(x).png,10,7,6,7,6,7,6
722-sin(x).png,9,7,6,7,6,7,6
723-identity_function(x).png,7,7,6,7,6,7,6
724-identity_function(x).png,7,7,6,7,6,7,6
725-absolute(x).png,13,7,6,7,6,7,6
726-exp(x).png,8,7,6,7,6,7,6
727-square(x).png,10,7,6,7,6,7,6
728-identity_function(x).png,7,7,6,7,6,7,6
729-tan(x).png,11,7,6,7,6,7,6
730-sin(x).png,9,7,6,7,6,7,6
731-tan(x).png,11,7,6,7,6,7,6
732-sin(x).png,9,7,6,7,6,7,6
733-sin(x).png,9,7,6,7,6,7,6
734-identity_function(x).png,7,7,6,7,6,7,6
735-tan(x).png,11,7,6,7,6,7,6
736-tan(x).png,11,7,6,7,6,7,6
737-square(x).png,10,7,6,7,6,7,6
738-identity_function(x).png,7,7,6,7,6,7,6
739-identity_function(x).png,7,7,6,7,6,7,6
740-square(x).png,10,7,6,7,6,7,6
741-absolute(x).png,13,7,6,7,6,7,6
742-square(x).png,10,7,6,7,6,7,6
743-absolute(x).png,13,7,6,7,6,7,6
744-square(x).png,10,7,6,7,6,7,6
745-sin(x).png,9,7,6,7,6,7,6
746-square(x).png,10,7,6,7,6,7,6
747-square(x).png,10,7,6,7,6,7,6
748-exp(x).png,8,7,6,7,6,7,6
749-absolute(x).png,13,7,6,7,6,7,6
750-absolute(x).png,13,7,6,7,6,7,6
751-square(x).png,10,7,6,7,6,7,6
752-exp(x).png,8,7,6,7,6,7,6
753-exp(x).png,8,7,6,7,6,7,6
754-square(x).png,10,7,6,7,6,7,6
755-exp(x).png,8,7,6,7,6,7,6
756-square(x).png,10,7,6,7,6,7,6
757-absolute(x).png,13,7,6,7,6,7,6
758-tan(x).png,11,7,6,7,6,7,6
759-square(x).png,10,7,6,7,6,7,6
760-identity_function(x).png,7,7,6,7,6,7,6
761-absolute(x).png,13,7,6,7,6,7,6
762-identity_function(x).png,7,7,6,7,6,7,6
763-identity_function(x).png,7,7,6,7,6,7,6
764-tan(x).png,11,7,6,7,6,7,6
765-identity_function(x).png,7,7,6,7,6,7,6
766-exp(x).png,8,7,6,7,6,7,6
767-exp(x).png,8,7,6,7,6,7,6
768-tan(x).png,11,7,6,7,6,7,6
769-exp(x).png,8,7,6,7,6,7,6
770-exp(x).png,8,7,6,7,6,7,6
771-exp(x).png,8,7,6,7,6,7,6
772-identity_function(x).png,7,7,6,7,6,7,6
773-sin(x).png,9,7,6,7,6,7,6
774-square(x).png,10,7,6,7,6,7,6
775-absolute(x).png,13,7,6,7,6,7,6
776-square(x).png,10,7,6,7,6,7,6
777-tan(x).png,11,7,6,7,6,7,6
778-square(x).png,10,7,6,7,6,7,6
779-tan(x).png,11,7,6,7,6,7,6
780-absolute(x).png,13,7,6,7,6,7,6
781-tan(x).png,11,7,6,7,6,7,6
782-absolute(x).png,13,7,6,7,6,7,6
783-square(x).png,10,7,6,7,6,7,6
784-absolute(x).png,13,7,6,7,6,7,6
785-absolute(x).png,13,7,6,7,6,7,6
786-square(x).png,10,7,6,7,6,7,6
787-identity_function(x).png,7,7,6,7,6,7,6
788-sin(x).png,9,7,6,7,6,7,6
789-absolute(x).png,13,7,6,7,6,7,6
790-identity_function(x).png,7,7,6,7,6,7,6
791-sin(x).png,9,7,6,7,6,7,6
792-sin(x).png,9,7,6,7,6,7,6
793-identity_function(x).png,7,7,6,7,6,7,6
794-absolute(x).png,13,7,6,7,6,7,6
795-tan(x).png,11,7,6,7,6,7,6
796-tan(x).png,11,7,6,7,6,7,6
797-tan(x).png,11,7,6,7,6,7,6
798-square(x).png,10,7,6,7,6,7,6
799-sin(x).png,9,7,6,7,6,7,6
800-identity_function(x).png,7,7,6,7,6,7,6
801-identity_function(x).png,7,7,6,7,6,7,6
802-exp(x).png,8,7,6,7,6,7,6
803-sin(x).png,9,7,6,7,6,7,6
804-exp(x).png,8,7,6,7,6,7,6
805-identity_function(x).png,7,7,6,7,6,7,6
806-square(x).png,10,7,6,7,6,7,6
807-absolute(x).png,13,7,6,7,6,7,6
808-tan(x).png,11,7,6,7,6,7,6
809-sin(x).png,9,7,6,7,6,7,6
810-sin(x).png,9,7,6,7,6,7,6
811-identity_function(x).png,7,7,6,7,6,7,6
812-tan(x).png,11,7,6,7,6,7,6
813-absolute(x).png,13,7,6,7,6,7,6
814-tan(x).png,11,7,6,7,6,7,6
815-absolute(x).png,13,7,6,7,6,7,6
816-absolute(x).png,13,7,6,7,6,7,6
817-exp(x).png,8,7,6,7,6,7,6
818-absolute(x).png,13,7,6,7,6,7,6
819-absolute(x).png,13,7,6,7,6,7,6
820-exp(x).png,8,7,6,7,6,7,6
821-square(x).png,10,7,6,7,6,7,6
822-identity_function(x).png,7,7,6,7,6,7,6
823-exp(x).png,8,7,6,7,6,7,6
824-exp(x).png,8,7,6,7,6,7,6
825-absolute(x).png,13,7,6,7,6,7,6
826-exp(x).png,8,7,6,7,6,7,6
827-absolute(x).png,13,7,6,7,6,7,6
828-absolute(x).png,13,7,6,7,6,7,6
829-absolute(x).png,13,7,6,7,6,7,6
830-identity_function(x).png,7,7,6,7,6,7,6
831-square(x).png,10,7,6,7,6,7,6
832-exp(x).png,8,7,6,7,6,7,6
833-square(x).png,10,7,6,7,6,7,6
834-exp(x).png,8,7,6,7,6,7,6
835-sin(x).png,9,7,6,7,6,7,6
836-exp(x).png,8,7,6,7,6,7,6
837-square(x).png,10,7,6,7,6,7,6
838-sin(x).png,9,7,6,7,6,7,6
839-tan(x).png,11,7,6,7,6,7,6
840-sin(x).png,9,7,6,7,6,7,6
841-absolute(x).png,13,7,6,7,6,7,6
842-identity_function(x).png,7,7,6,7,6,7,6
843-sin(x).png,9,7,6,7,6,7,6
844-tan(x).png,11,7,6,7,6,7,6
845-tan(x).png,11,7,6,7,6,7,6
846-tan(x).png,11,7,6,7,6,7,6
847-exp(x).png,8,7,6,7,6,7,6
848-sin(x).png,9,7,6,7,6,7,6
849-tan(x).png,11,7,6,7,6,7,6
850-sin(x).png,9,7,6,7,6,7,6
851-absolute(x).png,13,7,6,7,6,7,6
852-exp(x).png,8,7,6,7,6,7,6
853-identity_function(x).png,7,7,6,7,6,7,6
854-tan(x).png,11,7,6,7,6,7,6
855-absolute(x).png,13,7,6,7,6,7,6
856-exp(x).png,8,7,6,7,6,7,6
857-identity_function(x).png,7,7,6,7,6,7,6
858-exp(x).png,8,7,6,7,6,7,6
859-identity_function(x).png,7,7,6,7,6,7,6
860-exp(x).png,8,7,6,7,6,7,6
861-sin(x).png,9,7,6,7,6,7,6
862-sin(x).png,9,7,6,7,6,7,6
863-square(x).png,10,7,6,7,6,7,6
864-identity_function(x).png,7,7,6,7,6,7,6
865-tan(x).png,11,7,6,7,6,7,6
866-square(x).png,10,7,6,7,6,7,6
867-absolute(x).png,13,7,6,7,6,7,6
868-absolute(x).png,13,7,6,7,6,7,6
869-identity_function(x).png,7,7,6,7,6,7,6
870-square(x).png,10,7,6,7,6,7,6
871-sin(x).png,9,7,6,7,6,7,6
872-exp(x).png,8,7,6,7,6,7,6
873-square(x).png,10,7,6,7,6,7,6
874-identity_function(x).png,7,7,6,7,6,7,6
875-identity_function(x).png,7,7,6,7,6,7,6
876-absolute(x).png,13,7,6,7,6,7,6
877-sin(x).png,9,7,6,7,6,7,6
878-exp(x).png,8,7,6,7,6,7,6
879-exp(x).png,8,7,6,7,6,7,6
880-square(x).png,10,7,6,7,6,7,6
881-square(x).png,10,7,6,7,6,7,6
882-sin(x).png,9,7,6,7,6,7,6
883-sin(x).png,9,7,6,7,6,7,6
884-identity_function(x).png,7,7,6,7,6,7,6
885-sin(x).png,9,7,6,7,6,7,6
886-sin(x).png,9,7,6,7,6,7,6
887-tan(x).png,11,7,6,7,6,7,6
888-tan(x).png,11,7,6,7,6,7,6
889-sin(x).png,9,7,6,7,6,7,6
890-absolute(x).png,13,7,6,7,6,7,6
891-sin(x).png,9,7,6,7,6,7,6
892-square(x).png,10,7,6,7,6,7,6
893-exp(x).png,8,7,6,7,6,7,6
894-sin(x).png,9,7,6,7,6,7,6
895-identity_function(x).png,7,7,6,7,6,7,6
896-absolute(x).png,13,7,6,7,6,7,6
897-square(x).png,10,7,6,7,6,7,6
898-identity_function(x).png,7,7,6,7,6,7,6
899-square(x).png,10,7,6,7,6,7,6
900-sin(x).png,9,7,6,7,6,7,6
901-absolute(x).png,13,7,6,7,6,7,6
902-identity_function(x).png,7,7,6,7,6,7,6
903-identity_function(x).png,7,7,6,7,6,7,6
904-square(x).png,10,7,6,7,6,7,6
905-identity_function(x).png,7,7,6,7,6,7,6
906-tan(x).png,11,7,6,7,6,7,6
907-sin(x).png,9,7,6,7,6,7,6
908-sin(x).png,9,7,6,7,6,7,6
909-square(x).png,10,7,6,7,6,7,6
910-exp(x).png,8,7,6,7,6,7,6
911-exp(x).png,8,7,6,7,6,7,6
912-sin(x).png,9,7,6,7,6,7,6
913-identity_function(x).png,7,7,6,7,6,7,6
914-square(x).png,10,7,6,7,6,7,6
915-exp(x).png,8,7,6,7,6,7,6
916-sin(x).png,9,7,6,7,6,7,6
917-absolute(x).png,13,7,6,7,6,7,6
918-absolute(x).png,13,7,6,7,6,7,6
919-absolute(x).png,13,7,6,7,6,7,6
920-identity_function(x).png,7,7,6,7,6,7,6
921-tan(x).png,11,7,6,7,6,7,6
922-exp(x).png,8,7,6,7,6,7,6
923-sin(x).png,9,7,6,7,6,7,6
924-exp(x).png,8,7,6,7,6,7,6
925-exp(x).png,8,7,6,7,6,7,6
926-exp(x).png,8,7,6,7,6,7,6
927-absolute(x).png,13,7,6,7,6,7,6
928-exp(x).png,8,7,6,7,6,7,6
929-exp(x).png,8,7,6,7,6,7,6
930-tan(x).png,11,7,6,7,6,7,6
931-tan(x).png,11,7,6,7,6,7,6
932-absolute(x).png,13,7,6,7,6,7,6
933-sin(x).png,9,7,6,7,6,7,6
934-square(x).png,10,7,6,7,6,7,6
935-exp(x).png,8,7,6,7,6,7,6
936-absolute(x).png,13,7,6,7,6,7,6
937-absolute(x).png,13,7,6,7,6,7,6
938-exp(x).png,8,7,6,7,6,7,6
939-tan(x).png,11,7,6,7,6,7,6
940-tan(x).png,11,7,6,7,6,7,6
941-sin(x).png,9,7,6,7,6,7,6
942-absolute(x).png,13,7,6,7,6,7,6
943-exp(x).png,8,7,6,7,6,7,6
944-exp(x).png,8,7,6,7,6,7,6
945-sin(x).png,9,7,6,7,6,7,6
946-square(x).png,10,7,6,7,6,7,6
947-square(x).png,10,7,6,7,6,7,6
948-square(x).png,10,7,6,7,6,7,6
949-tan(x).png,11,7,6,7,6,7,6
950-tan(x).png,11,7,6,7,6,7,6
951-exp(x).png,8,7,6,7,6,7,6
952-identity_function(x).png,7,7,6,7,6,7,6
953-square(x).png,10,7,6,7,6,7,6
954-square(x).png,10,7,6,7,6,7,6
955-square(x).png,10,7,6,7,6,7,6
956-identity_function(x).png,7,7,6,7,6,7,6
957-absolute(x).png,13,7,6,7,6,7,6
958-sin(x).png,9,7,6,7,6,7,6
959-square(x).png,10,7,6,7,6,7,6
960-square(x).png,10,7,6,7,6,7,6
961-sin(x).png,9,7,6,7,6,7,6
962-exp(x).png,8,7,6,7,6,7,6
963-exp(x).png,8,7,6,7,6,7,6
964-exp(x).png,8,7,6,7,6,7,6
965-exp(x).png,8,7,6,7,6,7,6
966-exp(x).png,8,7,6,7,6,7,6
967-sin(x).png,9,7,6,7,6,7,6
968-sin(x).png,9,7,6,7,6,7,6
969-sin(x).png,9,7,6,7,6,7,6
970-sin(x).png,9,7,6,7,6,7,6
971-square(x).png,10,7,6,7,6,7,6
972-sin(x).png,9,7,6,7,6,7,6
973-absolute(x).png,13,7,6,7,6,7,6
974-sin(x).png,9,7,6,7,6,7,6
975-sin(x).png,9,7,6,7,6,7,6
976-tan(x).png,11,7,6,7,6,7,6
977-tan(x).png,11,7,6,7,6,7,6
978-sin(x).png,9,7,6,7,6,7,6
979-square(x).png,10,7,6,7,6,7,6
980-tan(x).png,11,7,6,7,6,7,6
981-absolute(x).png,13,7,6,7,6,7,6
982-exp(x).png,8,7,6,7,6,7,6
983-exp(x).png,8,7,6,7,6,7,6
984-identity_function(x).png,7,7,6,7,6,7,6
985-square(x).png,10,7,6,7,6,7,6
986-absolute(x).png,13,7,6,7,6,7,6
987-absolute(x).png,13,7,6,7,6,7,6
988-sin(x).png,9,7,6,7,6,7,6
989-absolute(x).png,13,7,6,7,6,7,6
990-exp(x).png,8,7,6,7,6,7,6
991-identity_function(x).png,7,7,6,7,6,7,6
992-square(x).png,10,7,6,7,6,7,6
993-exp(x).png,8,7,6,7,6,7,6
994-tan(x).png,11,7,6,7,6,7,6
995-tan(x).png,11,7,6,7,6,7,6
996-exp(x).png,8,7,6,7,6,7,6
997-exp(x).png,8,7,6,7,6,7,6
998-tan(x).png,11,7,6,7,6,7,6
999-identity_function(x).png,7,7,6,7,6,7,6
1000-square(x).png,10,7,6,7,6,7,6
1001-sin(x).png,9,7,6,7,6,7,6
1002-identity_function(x).png,7,7,6,7,6,7,6
1003-identity_function(x).png,7,7,6,7,6,7,6
1004-tan(x).png,11,7,6,7,6,7,6
1005-tan(x).png,11,7,6,7,6,7,6
1006-identity_function(x).png,7,7,6,7,6,7,6
1007-tan(x).png,11,7,6,7,6,7,6
1008-exp(x).png,8,7,6,7,6,7,6
1009-absolute(x).png,13,7,6,7,6,7,6
1010-identity_function(x).png,7,7,6,7,6,7,6
1011-exp(x).png,8,7,6,7,6,7,6
1012-sin(x).png,9,7,6,7,6,7,6
1013-sin(x).png,9,7,6,7,6,7,6
1014-square(x).png,10,7,6,7,6,7,6
1015-square(x).png,10,7,6,7,6,7,6
1016-absolute(x).png,13,7,6,7,6,7,6
1017-tan(x).png,11,7,6,7,6,7,6
1018-exp(x).png,8,7,6,7,6,7,6
1019-absolute(x).png,13,7,6,7,6,7,6
1020-identity_function(x).png,7,7,6,7,6,7,6
1021-tan(x).png,11,7,6,7,6,7,6
1022-identity_function(x).png,7,7,6,7,6,7,6
1023-absolute(x).png,13,7,6,7,6,7,6
1024-absolute(x).png,13,7,6,7,6,7,6
1025-square(x).png,10,7,6,7,6,7,6
1026-absolute(x).png,13,7,6,7,6,7,6
1027-tan(x).png,11,7,6,7,6,7,6
1028-square(x).png,10,7,6,7,6,7,6
1029-identity_function(x).png,7,7,6,7,6,7,6
1030-exp(x).png,8,7,6,7,6,7,6
1031-sin(x).png,9,7,6,7,6,7,6
1032-square(x).png,10,7,6,7,6,7,6
1033-identity_function(x).png,7,7,6,7,6,7,6
1034-square(x).png,10,7,6,7,6,7,6
1035-exp(x).png,8,7,6,7,6,7,6
1036-exp(x).png,8,7,6,7,6,7,6
1037-tan(x).png,11,7,6,7,6,7,6
1038-tan(x).png,11,7,6,7,6,7,6
1039-square(x).png,10,7,6,7,6,7,6
1040-exp(x).png,8,7,6,7,6,7,6
1041-identity_function(x).png,7,7,6,7,6,7,6
1042-absolute(x).png,13,7,6,7,6,7,6
1043-absolute(x).png,13,7,6,7,6,7,6
1044-absolute(x).png,13,7,6,7,6,7,6
1045-sin(x).png,9,7,6,7,6,7,6
1046-identity_function(x).png,7,7,6,7,6,7,6
1047-square(x).png,10,7,6,7,6,7,6
1048-tan(x).png,11,7,6,7,6,7,6
1049-tan(x).png,11,7,6,7,6,7,6
1050-exp(x).png,8,7,6,7,6,7,6
1051-absolute(x).png,13,7,6,7,6,7,6
1052-sin(x).png,9,7,6,7,6,7,6
1053-sin(x).png,9,7,6,7,6,7,6
1054-tan(x).png,11,7,6,7,6,7,6
1055-tan(x).png,11,7,6,7,6,7,6
1056-absolute(x).png,13,7,6,7,6,7,6
1057-square(x).png,10,7,6,7,6,7,6
1058-sin(x).png,9,7,6,7,6,7,6
1059-exp(x).png,8,7,6,7,6,7,6
1060-sin(x).png,9,7,6,7,6,7,6
1061-tan(x).png,11,7,6,7,6,7,6
1062-sin(x).png,9,7,6,7,6,7,6
1063-absolute(x).png,13,7,6,7,6,7,6
1064-exp(x).png,8,7,6,7,6,7,6
1065-exp(x).png,8,7,6,7,6,7,6
1066-exp(x).png,8,7,6,7,6,7,6
1067-exp(x).png,8,7,6,7,6,7,6
1068-tan(x).png,11,7,6,7,6,7,6
1069-exp(x).png,8,7,6,7,6,7,6
1070-absolute(x).png,13,7,6,7,6,7,6
1071-sin(x).png,9,7,6,7,6,7,6
1072-identity_function(x).png,7,7,6,7,6,7,6
1073-sin(x).png,9,7,6,7,6,7,6
1074-exp(x).png,8,7,6,7,6,7,6
1075-square(x).png,10,7,6,7,6,7,6
1076-absolute(x).png,13,7,6,7,6,7,6
1077-exp(x).png,8,7,6,7,6,7,6
1078-exp(x).png,8,7,6,7,6,7,6
1079-square(x).png,10,7,6,7,6,7,6
1080-absolute(x).png,13,7,6,7,6,7,6
1081-sin(x).png,9,7,6,7,6,7,6
1082-square(x).png,10,7,6,7,6,7,6
1083-identity_function(x).png,7,7,6,7,6,7,6
1084-identity_function(x).png,7,7,6,7,6,7,6
1085-exp(x).png,8,7,6,7,6,7,6
1086-tan(x).png,11,7,6,7,6,7,6
1087-square(x).png,10,7,6,7,6,7,6
1088-sin(x).png,9,7,6,7,6,7,6
1089-absolute(x).png,13,7,6,7,6,7,6
1090-identity_function(x).png,7,7,6,7,6,7,6
1091-identity_function(x).png,7,7,6,7,6,7,6
1092-square(x).png,10,7,6,7,6,7,6
1093-sin(x).png,9,7,6,7,6,7,6
1094-exp(x).png,8,7,6,7,6,7,6
1095-tan(x).png,11,7,6,7,6,7,6
1096-exp(x).png,8,7,6,7,6,7,6
1097-absolute(x).png,13,7,6,7,6,7,6
1098-tan(x).png,11,7,6,7,6,7,6
1099-sin(x).png,9,7,6,7,6,7,6
1100-square(x).png,10,7,6,7,6,7,6
1101-square(x).png,10,7,6,7,6,7,6
1102-sin(x).png,9,7,6,7,6,7,6
1103-identity_function(x).png,7,7,6,7,6,7,6
1104-identity_function(x).png,7,7,6,7,6,7,6
1105-exp(x).png,8,7,6,7,6,7,6
1106-square(x).png,10,7,6,7,6,7,6
1107-exp(x).png,8,7,6,7,6,7,6
1108-tan(x).png,11,7,6,7,6,7,6
1109-tan(x).png,11,7,6,7,6,7,6
1110-tan(x).png,11,7,6,7,6,7,6
1111-absolute(x).png,13,7,6,7,6,7,6
1112-tan(x).png,11,7,6,7,6,7,6
1113-sin(x).png,9,7,6,7,6,7,6
1114-identity_function(x).png,7,7,6,7,6,7,6
1115-tan(x).png,11,7,6,7,6,7,6
1116-square(x).png,10,7,6,7,6,7,6
1117-identity_function(x).png,7,7,6,7,6,7,6
1118-tan(x).png,11,7,6,7,6,7,6
1119-square(x).png,10,7,6,7,6,7,6
1120-absolute(x).png,13,7,6,7,6,7,6
1121-absolute(x).png,13,7,6,7,6,7,6
1122-absolute(x).png,13,7,6,7,6,7,6
1123-identity_function(x).png,7,7,6,7,6,7,6
1124-sin(x).png,9,7,6,7,6,7,6
1125-absolute(x).png,13,7,6,7,6,7,6
1126-square(x).png,10,7,6,7,6,7,6
1127-identity_function(x).png,7,7,6,7,6,7,6
1128-sin(x).png,9,7,6,7,6,7,6
1129-identity_function(x).png,7,7,6,7,6,7,6
1130-exp(x).png,8,7,6,7,6,7,6
1131-tan(x).png,11,7,6,7,6,7,6
1132-absolute(x).png,13,7,6,7,6,7,6
1133-square(x).png,10,7,6,7,6,7,6
1134-exp(x).png,8,7,6,7,6,7,6
1135-absolute(x).png,13,7,6,7,6,7,6
1136-identity_function(x).png,7,7,6,7,6,7,6
1137-exp(x).png,8,7,6,7,6,7,6
1138-square(x).png,10,7,6,7,6,7,6
1139-sin(x).png,9,7,6,7,6,7,6
1140-identity_function(x).png,7,7,6,7,6,7,6
1141-tan(x).png,11,7,6,7,6,7,6
1142-identity_function(x).png,7,7,6,7,6,7,6
1143-tan(x).png,11,7,6,7,6,7,6
1144-exp(x).png,8,7,6,7,6,7,6
1145-tan(x).png,11,7,6,7,6,7,6
1146-identity_function(x).png,7,7,6,7,6,7,6
1147-sin(x).png,9,7,6,7,6,7,6
1148-identity_function(x).png,7,7,6,7,6,7,6
1149-sin(x).png,9,7,6,7,6,7,6
1150-exp(x).png,8,7,6,7,6,7,6
1151-exp(x).png,8,7,6,7,6,7,6
1152-absolute(x).png,13,7,6,7,6,7,6
1153-absolute(x).png,13,7,6,7,6,7,6
1154-tan(x).png,11,7,6,7,6,7,6
1155-exp(x).png,8,7,6,7,6,7,6
1156-absolute(x).png,13,7,6,7,6,7,6
1157-square(x).png,10,7,6,7,6,7,6
1158-exp(x).png,8,7,6,7,6,7,6
1159-exp(x).png,8,7,6,7,6,7,6
1160-tan(x).png,11,7,6,7,6,7,6
1161-identity_function(x).png,7,7,6,7,6,7,6
1162-sin(x).png,9,7,6,7,6,7,6
1163-square(x).png,10,7,6,7,6,7,6
1164-exp(x).png,8,7,6,7,6,7,6
1165-exp(x).png,8,7,6,7,6,7,6
1166-tan(x).png,11,7,6,7,6,7,6
1167-square(x).png,10,7,6,7,6,7,6
1168-sin(x).png,9,7,6,7,6,7,6
1169-tan(x).png,11,7,6,7,6,7,6
1170-square(x).png,10,7,6,7,6,7,6
1171-identity_function(x).png,7,7,6,7,6,7,6
1172-absolute(x).png,13,7,6,7,6,7,6
1173-identity_function(x).png,7,7,6,7,6,7,6
1174-absolute(x).png,13,7,6,7,6,7,6
1175-sin(x).png,9,7,6,7,6,7,6
1176-absolute(x).png,13,7,6,7,6,7,6
1177-identity_function(x).png,7,7,6,7,6,7,6
1178-sin(x).png,9,7,6,7,6,7,6
1179-identity_function(x).png,7,7,6,7,6,7,6
1180-tan(x).png,11,7,6,7,6,7,6
1181-absolute(x).png,13,7,6,7,6,7,6
1182-sin(x).png,9,7,6,7,6,7,6
1183-identity_function(x).png,7,7,6,7,6,7,6
1184-sin(x).png,9,7,6,7,6,7,6
1185-sin(x).png,9,7,6,7,6,7,6
1186-square(x).png,10,7,6,7,6,7,6
1187-square(x).png,10,7,6,7,6,7,6
